filename,region_shape_attributes,region_attributes
Plate 1384.jpg,"{""name"":""rect"",""x"":147,""y"":151,""width"":173,""height"":117}","{""name"":""Salad""}"
Plate 1384.jpg,"{""name"":""rect"",""x"":134,""y"":288,""width"":192,""height"":194}","{""name"":""Salad""}"
Plate 1384.jpg,"{""name"":""rect"",""x"":348,""y"":176,""width"":269,""height"":208}","{""name"":""Papad""}"
Plate 1385.jpg,"{""name"":""rect"",""x"":417,""y"":391,""width"":168,""height"":156}","{""name"":""Chutney""}"
Plate 1385.jpg,"{""name"":""rect"",""x"":122,""y"":243,""width"":273,""height"":288}","{""name"":""Egg Bhurji""}"
Plate 1386.jpg,"{""name"":""rect"",""x"":502,""y"":159,""width"":161,""height"":121}","{""name"":""Mysore Bonda""}"
Plate 1386.jpg,"{""name"":""rect"",""x"":43,""y"":338,""width"":145,""height"":147}","{""name"":""Apple""}"
Plate 1386.jpg,"{""name"":""rect"",""x"":226,""y"":303,""width"":321,""height"":212}","{""name"":""Uttapam""}"
Plate 1387.jpg,"{""name"":""rect"",""x"":449,""y"":62,""width"":235,""height"":188}","{""name"":""Fried Rice""}"
Plate 1387.jpg,"{""name"":""rect"",""x"":814,""y"":269,""width"":147,""height"":247}","{""name"":""Salad""}"
Plate 1387.jpg,"{""name"":""rect"",""x"":239,""y"":65,""width"":178,""height"":153}","{""name"":""Paneer Curry""}"
Plate 1387.jpg,"{""name"":""rect"",""x"":712,""y"":78,""width"":188,""height"":156}","{""name"":""Chilli Potato""}"
Plate 1387.jpg,"{""name"":""rect"",""x"":363,""y"":262,""width"":416,""height"":258}","{""name"":""Noodles""}"
Plate 1388.jpg,"{""name"":""rect"",""x"":350,""y"":116,""width"":194,""height"":144}","{""name"":""Salad""}"
Plate 1388.jpg,"{""name"":""rect"",""x"":382,""y"":281,""width"":223,""height"":200}","{""name"":""Chicken Curry""}"
Plate 1389.jpg,"{""name"":""rect"",""x"":312,""y"":316,""width"":286,""height"":260}","{""name"":""Papad""}"
Plate 1389.jpg,"{""name"":""rect"",""x"":608,""y"":332,""width"":277,""height"":244}","{""name"":""Chapati""}"
Plate 1390.jpg,"{""name"":""rect"",""x"":263,""y"":64,""width"":161,""height"":123}","{""name"":""Dal""}"
Plate 1390.jpg,"{""name"":""rect"",""x"":67,""y"":207,""width"":124,""height"":184}","{""name"":""Salad""}"
Plate 1390.jpg,"{""name"":""rect"",""x"":212,""y"":213,""width"":301,""height"":179}","{""name"":""Rice""}"
Plate 1390.jpg,"{""name"":""rect"",""x"":543,""y"":203,""width"":116,""height"":189}","{""name"":""Salad""}"
Plate 1391.jpg,"{""name"":""rect"",""x"":272,""y"":72,""width"":197,""height"":121}","{""name"":""Dal""}"
Plate 1391.jpg,"{""name"":""rect"",""x"":207,""y"":220,""width"":359,""height"":187}","{""name"":""Rice""}"
Plate 1391.jpg,"{""name"":""rect"",""x"":487,""y"":67,""width"":151,""height"":104}","{""name"":""Aloo Sabji""}"
Plate 1391.jpg,"{""name"":""rect"",""x"":65,""y"":219,""width"":101,""height"":212}","{""name"":""Curd""}"
Plate 1391.jpg,"{""name"":""rect"",""x"":591,""y"":199,""width"":116,""height"":197}","{""name"":""Phirni""}"
Plate 1392.jpg,"{""name"":""rect"",""x"":151,""y"":78,""width"":181,""height"":187}","{""name"":""Dal""}"
Plate 1392.jpg,"{""name"":""rect"",""x"":16,""y"":286,""width"":202,""height"":293}","{""name"":""Salad""}"
Plate 1392.jpg,"{""name"":""rect"",""x"":384,""y"":79,""width"":269,""height"":187}","{""name"":""Khichdi""}"
Plate 1392.jpg,"{""name"":""rect"",""x"":675,""y"":73,""width"":214,""height"":163}","{""name"":""Aloo Sabji""}"
Plate 1392.jpg,"{""name"":""rect"",""x"":778,""y"":282,""width"":167,""height"":277}","{""name"":""Chaat""}"
Plate 1394.jpg,"{""name"":""rect"",""x"":183,""y"":125,""width"":114,""height"":198}","{""name"":""Salad""}"
Plate 1394.jpg,"{""name"":""rect"",""x"":329,""y"":143,""width"":359,""height"":167}","{""name"":""Rice""}"
Plate 1394.jpg,"{""name"":""rect"",""x"":368,""y"":346,""width"":255,""height"":210}","{""name"":""Dal""}"
Plate 1394.jpg,"{""name"":""rect"",""x"":715,""y"":137,""width"":134,""height"":200}","{""name"":""Chaat""}"
Plate 1394.jpg,"{""name"":""rect"",""x"":672,""y"":356,""width"":206,""height"":203}","{""name"":""Paneer Curry""}"
Plate 1395.jpg,"{""name"":""rect"",""x"":274,""y"":328,""width"":283,""height"":607}","{""name"":""Chutney""}"
Plate 1395.jpg,"{""name"":""rect"",""x"":773,""y"":83,""width"":1106,""height"":794}","{""name"":""Chapati""}"
Plate 1395.jpg,"{""name"":""rect"",""x"":67,""y"":1039,""width"":703,""height"":644}","{""name"":""Curd""}"
Plate 1395.jpg,"{""name"":""rect"",""x"":927,""y"":981,""width"":832,""height"":649}","{""name"":""Upma""}"
Plate 1396.jpg,"{""name"":""rect"",""x"":210,""y"":926,""width"":556,""height"":484}","{""name"":""Khichdi""}"
Plate 1396.jpg,"{""name"":""rect"",""x"":1010,""y"":857,""width"":770,""height"":575}","{""name"":""Curd""}"
Plate 1396.jpg,"{""name"":""rect"",""x"":2168,""y"":385,""width"":392,""height"":450}","{""name"":""Egg Bhurji""}"
Plate 1396.jpg,"{""name"":""rect"",""x"":1192,""y"":225,""width"":834,""height"":564}","{""name"":""Chapati""}"
Plate 1397.jpg,"{""name"":""rect"",""x"":473,""y"":308,""width"":308,""height"":300}","{""name"":""Laddu""}"
Plate 1397.jpg,"{""name"":""rect"",""x"":977,""y"":208,""width"":992,""height"":488}","{""name"":""Rice""}"
Plate 1397.jpg,"{""name"":""rect"",""x"":323,""y"":900,""width"":665,""height"":477}","{""name"":""Dal""}"
Plate 1397.jpg,"{""name"":""rect"",""x"":2146,""y"":238,""width"":404,""height"":519}","{""name"":""Curd""}"
Plate 1397.jpg,"{""name"":""rect"",""x"":2061,""y"":923,""width"":588,""height"":469}","{""name"":""Aloo Sabji""}"
Plate 1398.jpg,"{""name"":""rect"",""x"":450,""y"":208,""width"":542,""height"":438}","{""name"":""Dal""}"
Plate 1398.jpg,"{""name"":""rect"",""x"":2425,""y"":750,""width"":458,""height"":733}","{""name"":""Chutney""}"
Plate 1398.jpg,"{""name"":""rect"",""x"":1159,""y"":250,""width"":746,""height"":458}","{""name"":""Poha""}"
Plate 1398.jpg,"{""name"":""rect"",""x"":650,""y"":817,""width"":1721,""height"":642}","{""name"":""Poori""}"
Plate 1399.jpg,"{""name"":""rect"",""x"":639,""y"":849,""width"":1506,""height"":894}","{""name"":""Omelette""}"
Plate 1400.jpg,"{""name"":""rect"",""x"":242,""y"":894,""width"":419,""height"":628}","{""name"":""Chutney""}"
Plate 1400.jpg,"{""name"":""rect"",""x"":1108,""y"":230,""width"":661,""height"":455}","{""name"":""Curd""}"
Plate 1400.jpg,"{""name"":""rect"",""x"":1982,""y"":209,""width"":556,""height"":467}","{""name"":""Upma""}"
Plate 1400.jpg,"{""name"":""rect"",""x"":773,""y"":721,""width"":1502,""height"":725}","{""name"":""Chapati""}"
Plate 1401.jpg,"{""name"":""rect"",""x"":1604,""y"":883,""width"":636,""height"":467}","{""name"":""Achar""}"
Plate 1402.jpg,"{""name"":""rect"",""x"":1027,""y"":151,""width"":732,""height"":483}","{""name"":""Dal""}"
Plate 1402.jpg,"{""name"":""rect"",""x"":2267,""y"":710,""width"":407,""height"":678}","{""name"":""Chutney""}"
Plate 1402.jpg,"{""name"":""rect"",""x"":180,""y"":40,""width"":692,""height"":548}","{""name"":""Egg Bhurji""}"
Plate 1402.jpg,"{""name"":""rect"",""x"":692,""y"":757,""width"":1359,""height"":634}","{""name"":""Upma""}"
Plate 1403.jpg,"{""name"":""rect"",""x"":1053,""y"":140,""width"":757,""height"":508}","{""name"":""Upma""}"
Plate 1403.jpg,"{""name"":""rect"",""x"":693,""y"":729,""width"":1397,""height"":709}","{""name"":""Uttapam""}"
Plate 1404.jpg,"{""name"":""rect"",""x"":1690,""y"":127,""width"":803,""height"":709}","{""name"":""Chutney""}"
Plate 1404.jpg,"{""name"":""rect"",""x"":1751,""y"":948,""width"":742,""height"":624}","{""name"":""Chutney""}"
Plate 1404.jpg,"{""name"":""rect"",""x"":436,""y"":549,""width"":1136,""height"":972}","{""name"":""Egg Bhurji""}"
Plate 1405.jpg,"{""name"":""rect"",""x"":2228,""y"":376,""width"":494,""height"":666}","{""name"":""Chutney""}"
Plate 1405.jpg,"{""name"":""rect"",""x"":1369,""y"":263,""width"":789,""height"":800}","{""name"":""Besan Chilla""}"
Plate 1405.jpg,"{""name"":""rect"",""x"":1084,""y"":1154,""width"":907,""height"":617}","{""name"":""Khichdi""}"
Plate 1405.jpg,"{""name"":""rect"",""x"":2163,""y"":1143,""width"":698,""height"":650}","{""name"":""Curd""}"
Plate 1406.jpg,"{""name"":""rect"",""x"":829,""y"":327,""width"":637,""height"":392}","{""name"":""Bhaji""}"
Plate 1406.jpg,"{""name"":""rect"",""x"":1552,""y"":275,""width"":519,""height"":358}","{""name"":""Upma""}"
Plate 1406.jpg,"{""name"":""rect"",""x"":9,""y"":772,""width"":458,""height"":462}","{""name"":""Apple""}"
Plate 1406.jpg,"{""name"":""rect"",""x"":545,""y"":776,""width"":1121,""height"":519}","{""name"":""Bread""}"
Plate 1407.jpg,"{""name"":""rect"",""x"":1252,""y"":260,""width"":599,""height"":461}","{""name"":""Chutney""}"
Plate 1407.jpg,"{""name"":""rect"",""x"":352,""y"":210,""width"":754,""height"":507}","{""name"":""Egg Bhurji""}"
Plate 1407.jpg,"{""name"":""rect"",""x"":320,""y"":873,""width"":1535,""height"":699}","{""name"":""Bread""}"
Plate 1408.jpg,"{""name"":""rect"",""x"":301,""y"":234,""width"":234,""height"":525}","{""name"":""Chutney""}"
Plate 1408.jpg,"{""name"":""rect"",""x"":633,""y"":108,""width"":1080,""height"":596}","{""name"":""Chapati""}"
Plate 1408.jpg,"{""name"":""rect"",""x"":826,""y"":765,""width"":694,""height"":545}","{""name"":""Aloo Sabji""}"
Plate 1409.jpg,"{""name"":""rect"",""x"":1302,""y"":300,""width"":697,""height"":619}","{""name"":""Egg Bhurji""}"
Plate 1409.jpg,"{""name"":""rect"",""x"":1408,""y"":1044,""width"":706,""height"":503}","{""name"":""Achar""}"
Plate 1410.jpg,"{""name"":""rect"",""x"":118,""y"":164,""width"":157,""height"":125}","{""name"":""Chutney""}"
Plate 1410.jpg,"{""name"":""rect"",""x"":106,""y"":308,""width"":163,""height"":164}","{""name"":""Chutney""}"
Plate 1410.jpg,"{""name"":""rect"",""x"":311,""y"":199,""width"":237,""height"":270}","{""name"":""Egg Bhurji""}"
Plate 1411.jpg,"{""name"":""rect"",""x"":68,""y"":219,""width"":75,""height"":161}","{""name"":""Chutney""}"
Plate 1411.jpg,"{""name"":""rect"",""x"":257,""y"":112,""width"":140,""height"":102}","{""name"":""Poha""}"
Plate 1411.jpg,"{""name"":""rect"",""x"":166,""y"":239,""width"":270,""height"":136}","{""name"":""Uttapam""}"
Plate 1412.jpg,"{""name"":""rect"",""x"":206,""y"":200,""width"":309,""height"":141}","{""name"":""Rice""}"
Plate 1412.jpg,"{""name"":""rect"",""x"":470,""y"":96,""width"":143,""height"":86}","{""name"":""Karela Sabji""}"
Plate 1412.jpg,"{""name"":""rect"",""x"":81,""y"":197,""width"":88,""height"":146}","{""name"":""Kheer""}"
Plate 1412.jpg,"{""name"":""rect"",""x"":565,""y"":217,""width"":90,""height"":127}","{""name"":""Rasam""}"
Plate 1413.jpg,"{""name"":""rect"",""x"":292,""y"":167,""width"":170,""height"":144}","{""name"":""Salad""}"
Plate 1413.jpg,"{""name"":""rect"",""x"":307,""y"":332,""width"":178,""height"":119}","{""name"":""Salad""}"
Plate 1414.jpg,"{""name"":""rect"",""x"":98,""y"":198,""width"":93,""height"":182}","{""name"":""Chutney""}"
Plate 1414.jpg,"{""name"":""rect"",""x"":493,""y"":40,""width"":158,""height"":102}","{""name"":""Bread""}"
Plate 1414.jpg,"{""name"":""rect"",""x"":215,""y"":205,""width"":308,""height"":165}","{""name"":""Besan Chilla""}"
Plate 1415.jpg,"{""name"":""rect"",""x"":149,""y"":212,""width"":212,""height"":175}","{""name"":""Chicken Curry""}"
Plate 1415.jpg,"{""name"":""rect"",""x"":216,""y"":97,""width"":164,""height"":86}","{""name"":""Salad""}"
Plate 1415.jpg,"{""name"":""rect"",""x"":405,""y"":103,""width"":272,""height"":238}","{""name"":""Papad""}"
Plate 1416.jpg,"{""name"":""rect"",""x"":185,""y"":59,""width"":140,""height"":102}","{""name"":""Raita""}"
Plate 1416.jpg,"{""name"":""rect"",""x"":125,""y"":167,""width"":125,""height"":213}","{""name"":""Salad""}"
Plate 1416.jpg,"{""name"":""rect"",""x"":368,""y"":58,""width"":166,""height"":119}","{""name"":""Dal""}"
Plate 1416.jpg,"{""name"":""rect"",""x"":284,""y"":197,""width"":319,""height"":175}","{""name"":""Rice""}"
Plate 1416.jpg,"{""name"":""rect"",""x"":559,""y"":72,""width"":151,""height"":89}","{""name"":""Paneer Curry""}"
Plate 1416.jpg,"{""name"":""rect"",""x"":623,""y"":173,""width"":181,""height"":210}","{""name"":""Chapati""}"
Plate 1417.jpg,"{""name"":""rect"",""x"":172,""y"":155,""width"":88,""height"":170}","{""name"":""Chutney""}"
Plate 1417.jpg,"{""name"":""rect"",""x"":290,""y"":118,""width"":332,""height"":189}","{""name"":""Omelette""}"
Plate 1417.jpg,"{""name"":""rect"",""x"":345,""y"":331,""width"":245,""height"":206}","{""name"":""Upma""}"
Plate 1417.jpg,"{""name"":""rect"",""x"":648,""y"":340,""width"":181,""height"":193}","{""name"":""Khichdi""}"
Plate 1418.jpg,"{""name"":""rect"",""x"":383,""y"":573,""width"":831,""height"":1275}","{""name"":""Egg Bhurji""}"
Plate 1419.jpg,"{""name"":""rect"",""x"":278,""y"":54,""width"":143,""height"":202}","{""name"":""Salad""}"
Plate 1419.jpg,"{""name"":""rect"",""x"":449,""y"":79,""width"":345,""height"":162}","{""name"":""Pulao""}"
Plate 1419.jpg,"{""name"":""rect"",""x"":244,""y"":291,""width"":210,""height"":163}","{""name"":""Salad""}"
Plate 1419.jpg,"{""name"":""rect"",""x"":482,""y"":272,""width"":253,""height"":181}","{""name"":""Dal""}"
Plate 1419.jpg,"{""name"":""rect"",""x"":779,""y"":273,""width"":178,""height"":180}","{""name"":""Paneer Curry""}"
Plate 1420.jpg,"{""name"":""rect"",""x"":431,""y"":45,""width"":251,""height"":198}","{""name"":""Chicken Curry""}"
Plate 1420.jpg,"{""name"":""rect"",""x"":137,""y"":158,""width"":256,""height"":244}","{""name"":""Chapati""}"
Plate 1420.jpg,"{""name"":""rect"",""x"":418,""y"":265,""width"":272,""height"":265}","{""name"":""Papad""}"
Plate 1421.jpg,"{""name"":""rect"",""x"":130,""y"":219,""width"":76,""height"":159}","{""name"":""Chutney""}"
Plate 1421.jpg,"{""name"":""rect"",""x"":160,""y"":81,""width"":121,""height"":111}","{""name"":""Upma""}"
Plate 1421.jpg,"{""name"":""rect"",""x"":230,""y"":189,""width"":293,""height"":174}","{""name"":""Poori""}"
Plate 1422.jpg,"{""name"":""rect"",""x"":202,""y"":139,""width"":192,""height"":109}","{""name"":""Salad""}"
Plate 1422.jpg,"{""name"":""rect"",""x"":185,""y"":269,""width"":209,""height"":182}","{""name"":""Salad""}"
Plate 1422.jpg,"{""name"":""rect"",""x"":418,""y"":202,""width"":248,""height"":248}","{""name"":""Chapati""}"
Plate 1423.jpg,"{""name"":""rect"",""x"":363,""y"":95,""width"":166,""height"":112}","{""name"":""Dal""}"
Plate 1423.jpg,"{""name"":""rect"",""x"":282,""y"":230,""width"":307,""height"":174}","{""name"":""Rice""}"
Plate 1423.jpg,"{""name"":""rect"",""x"":637,""y"":221,""width"":112,""height"":185}","{""name"":""Raita""}"
Plate 1423.jpg,"{""name"":""rect"",""x"":172,""y"":80,""width"":137,""height"":126}","{""name"":""Dum Aloo""}"
Plate 1423.jpg,"{""name"":""rect"",""x"":558,""y"":91,""width"":150,""height"":102}","{""name"":""Baigan Sabji""}"
Plate 1423.jpg,"{""name"":""rect"",""x"":122,""y"":234,""width"":118,""height"":115}","{""name"":""Mysore Pak""}"
Plate 1424.jpg,"{""name"":""rect"",""x"":57,""y"":87,""width"":245,""height"":237}","{""name"":""Vada""}"
Plate 1424.jpg,"{""name"":""rect"",""x"":320,""y"":78,""width"":173,""height"":156}","{""name"":""Chutney""}"
Plate 1424.jpg,"{""name"":""rect"",""x"":330,""y"":250,""width"":165,""height"":136}","{""name"":""Chutney""}"
Plate 1425.jpg,"{""name"":""rect"",""x"":337,""y"":121,""width"":168,""height"":116}","{""name"":""Dal""}"
Plate 1425.jpg,"{""name"":""rect"",""x"":250,""y"":250,""width"":313,""height"":163}","{""name"":""Bread""}"
Plate 1425.jpg,"{""name"":""rect"",""x"":586,""y"":259,""width"":143,""height"":143}","{""name"":""Apple""}"
Plate 1426.jpg,"{""name"":""rect"",""x"":102,""y"":171,""width"":232,""height"":183}","{""name"":""Chicken Curry""}"
Plate 1426.jpg,"{""name"":""rect"",""x"":372,""y"":123,""width"":264,""height"":213}","{""name"":""Papad""}"
Plate 1427.jpg,"{""name"":""rect"",""x"":144,""y"":58,""width"":137,""height"":115}","{""name"":""Raita""}"
Plate 1427.jpg,"{""name"":""rect"",""x"":318,""y"":61,""width"":166,""height"":116}","{""name"":""Dal""}"
Plate 1427.jpg,"{""name"":""rect"",""x"":66,""y"":182,""width"":136,""height"":201}","{""name"":""Salad""}"
Plate 1427.jpg,"{""name"":""rect"",""x"":237,""y"":197,""width"":322,""height"":175}","{""name"":""Rice""}"
Plate 1427.jpg,"{""name"":""rect"",""x"":495,""y"":14,""width"":215,""height"":157}","{""name"":""Chapati""}"
Plate 1427.jpg,"{""name"":""rect"",""x"":591,""y"":197,""width"":120,""height"":182}","{""name"":""Chaat""}"
Plate 1428.jpg,"{""name"":""rect"",""x"":571,""y"":129,""width"":173,""height"":124}","{""name"":""Vada""}"
Plate 1428.jpg,"{""name"":""rect"",""x"":367,""y"":149,""width"":177,""height"":107}","{""name"":""Aloo Sabji""}"
Plate 1428.jpg,"{""name"":""rect"",""x"":340,""y"":292,""width"":295,""height"":189}","{""name"":""Chapati""}"
Plate 1428.jpg,"{""name"":""rect"",""x"":668,""y"":300,""width"":140,""height"":137}","{""name"":""Apple""}"
Plate 1429.jpg,"{""name"":""rect"",""x"":159,""y"":132,""width"":159,""height"":107}","{""name"":""Chutney""}"
Plate 1429.jpg,"{""name"":""rect"",""x"":152,""y"":271,""width"":176,""height"":155}","{""name"":""Chutney""}"
Plate 1429.jpg,"{""name"":""rect"",""x"":348,""y"":139,""width"":255,""height"":277}","{""name"":""Egg Bhurji""}"
Plate 1430.jpg,"{""name"":""rect"",""x"":289,""y"":87,""width"":164,""height"":112}","{""name"":""Dal""}"
Plate 1430.jpg,"{""name"":""rect"",""x"":55,""y"":200,""width"":113,""height"":185}","{""name"":""Salad""}"
Plate 1430.jpg,"{""name"":""rect"",""x"":197,""y"":219,""width"":341,""height"":172}","{""name"":""Rice""}"
Plate 1430.jpg,"{""name"":""rect"",""x"":568,""y"":208,""width"":112,""height"":176}","{""name"":""Salad""}"
Plate 1431.jpg,"{""name"":""rect"",""x"":208,""y"":81,""width"":252,""height"":197}","{""name"":""Papad""}"
Plate 1431.jpg,"{""name"":""rect"",""x"":52,""y"":285,""width"":232,""height"":192}","{""name"":""Chapati""}"
Plate 1432.jpg,"{""name"":""rect"",""x"":403,""y"":131,""width"":204,""height"":180}","{""name"":""Chicken Curry""}"
Plate 1432.jpg,"{""name"":""rect"",""x"":136,""y"":55,""width"":245,""height"":188}","{""name"":""Papad""}"
Plate 1432.jpg,"{""name"":""rect"",""x"":87,""y"":261,""width"":265,""height"":235}","{""name"":""Chapati""}"
Plate 1433.jpg,"{""name"":""rect"",""x"":115,""y"":21,""width"":123,""height"":169}","{""name"":""Salad""}"
Plate 1433.jpg,"{""name"":""rect"",""x"":275,""y"":17,""width"":331,""height"":165}","{""name"":""Rice""}"
Plate 1433.jpg,"{""name"":""rect"",""x"":637,""y"":19,""width"":139,""height"":171}","{""name"":""Salad""}"
Plate 1433.jpg,"{""name"":""rect"",""x"":611,""y"":205,""width"":185,""height"":183}","{""name"":""Raita""}"
Plate 1433.jpg,"{""name"":""rect"",""x"":319,""y"":216,""width"":241,""height"":177}","{""name"":""Paneer Curry""}"
Plate 1434.jpg,"{""name"":""rect"",""x"":380,""y"":253,""width"":353,""height"":204}","{""name"":""Rice""}"
Plate 1434.jpg,"{""name"":""rect"",""x"":264,""y"":84,""width"":160,""height"":129}","{""name"":""Karela Sabji""}"
Plate 1434.jpg,"{""name"":""rect"",""x"":168,""y"":225,""width"":167,""height"":235}","{""name"":""Chapati""}"
Plate 1434.jpg,"{""name"":""rect"",""x"":780,""y"":249,""width"":107,""height"":201}","{""name"":""Halwa""}"
Plate 1435.jpg,"{""name"":""rect"",""x"":189,""y"":65,""width"":176,""height"":132}","{""name"":""Salad""}"
Plate 1435.jpg,"{""name"":""rect"",""x"":148,""y"":216,""width"":205,""height"":229}","{""name"":""Chaat""}"
Plate 1435.jpg,"{""name"":""rect"",""x"":403,""y"":188,""width"":253,""height"":228}","{""name"":""Papad""}"
Plate 1436.jpg,"{""name"":""rect"",""x"":402,""y"":135,""width"":219,""height"":156}","{""name"":""Chicken Curry""}"
Plate 1436.jpg,"{""name"":""rect"",""x"":155,""y"":361,""width"":191,""height"":179}","{""name"":""Salad""}"
Plate 1436.jpg,"{""name"":""rect"",""x"":369,""y"":350,""width"":269,""height"":207}","{""name"":""Salad""}"
Plate 1436.jpg,"{""name"":""rect"",""x"":96,""y"":151,""width"":262,""height"":186}","{""name"":""Chapati""}"
Plate 1437.jpg,"{""name"":""rect"",""x"":491,""y"":157,""width"":148,""height"":101}","{""name"":""Dal""}"
Plate 1437.jpg,"{""name"":""rect"",""x"":239,""y"":296,""width"":303,""height"":165}","{""name"":""Rice""}"
Plate 1437.jpg,"{""name"":""rect"",""x"":319,""y"":152,""width"":147,""height"":123}","{""name"":""Paneer Curry""}"
Plate 1437.jpg,"{""name"":""rect"",""x"":60,""y"":245,""width"":147,""height"":223}","{""name"":""Chapati""}"
Plate 1437.jpg,"{""name"":""rect"",""x"":580,""y"":295,""width"":77,""height"":168}","{""name"":""Curd""}"
Plate 1438.jpg,"{""name"":""rect"",""x"":316,""y"":43,""width"":287,""height"":105}","{""name"":""Rice""}"
Plate 1438.jpg,"{""name"":""rect"",""x"":171,""y"":39,""width"":123,""height"":109}","{""name"":""Malpua""}"
Plate 1438.jpg,"{""name"":""rect"",""x"":649,""y"":29,""width"":85,""height"":140}","{""name"":""Curd""}"
Plate 1438.jpg,"{""name"":""rect"",""x"":345,""y"":189,""width"":225,""height"":147}","{""name"":""Aloo Sabji""}"
Plate 1439.jpg,"{""name"":""rect"",""x"":169,""y"":112,""width"":169,""height"":116}","{""name"":""Chutney""}"
Plate 1439.jpg,"{""name"":""rect"",""x"":149,""y"":262,""width"":176,""height"":177}","{""name"":""Chutney""}"
Plate 1439.jpg,"{""name"":""rect"",""x"":368,""y"":118,""width"":288,""height"":318}","{""name"":""Egg Bhurji""}"
Plate 1440.jpg,"{""name"":""rect"",""x"":389,""y"":92,""width"":291,""height"":116}","{""name"":""Idli""}"
Plate 1441.jpg,"{""name"":""rect"",""x"":521,""y"":184,""width"":172,""height"":126}","{""name"":""Salad""}"
Plate 1441.jpg,"{""name"":""rect"",""x"":523,""y"":331,""width"":164,""height"":130}","{""name"":""Salad""}"
Plate 1441.jpg,"{""name"":""rect"",""x"":314,""y"":108,""width"":185,""height"":134}","{""name"":""Poori""}"
Plate 1441.jpg,"{""name"":""rect"",""x"":219,""y"":271,""width"":263,""height"":176}","{""name"":""Papad""}"
Plate 1442.jpg,"{""name"":""rect"",""x"":466,""y"":96,""width"":180,""height"":145}","{""name"":""Chicken Curry""}"
Plate 1442.jpg,"{""name"":""rect"",""x"":432,""y"":280,""width"":188,""height"":173}","{""name"":""Chaat""}"
Plate 1442.jpg,"{""name"":""rect"",""x"":657,""y"":194,""width"":244,""height"":193}","{""name"":""Papad""}"
Plate 1443.jpg,"{""name"":""rect"",""x"":549,""y"":124,""width"":182,""height"":142}","{""name"":""Dal""}"
Plate 1443.jpg,"{""name"":""rect"",""x"":769,""y"":124,""width"":177,""height"":125}","{""name"":""Raita""}"
Plate 1443.jpg,"{""name"":""rect"",""x"":460,""y"":299,""width"":371,""height"":196}","{""name"":""Rice""}"
Plate 1443.jpg,"{""name"":""rect"",""x"":857,""y"":277,""width"":144,""height"":232}","{""name"":""Salad""}"
Plate 1443.jpg,"{""name"":""rect"",""x"":225,""y"":273,""width"":196,""height"":231}","{""name"":""Chapati""}"
Plate 1444.jpg,"{""name"":""rect"",""x"":500,""y"":118,""width"":191,""height"":144}","{""name"":""Poha""}"
Plate 1444.jpg,"{""name"":""rect"",""x"":272,""y"":275,""width"":115,""height"":193}","{""name"":""Curd""}"
Plate 1444.jpg,"{""name"":""rect"",""x"":403,""y"":280,""width"":325,""height"":189}","{""name"":""Chapati""}"
Plate 1445.jpg,"{""name"":""rect"",""x"":180,""y"":168,""width"":288,""height"":251}","{""name"":""Papad""}"
Plate 1445.jpg,"{""name"":""rect"",""x"":476,""y"":80,""width"":213,""height"":189}","{""name"":""Karela Sabji""}"
Plate 1446.jpg,"{""name"":""rect"",""x"":213,""y"":84,""width"":96,""height"":188}","{""name"":""Salad""}"
Plate 1446.jpg,"{""name"":""rect"",""x"":355,""y"":103,""width"":311,""height"":165}","{""name"":""Rice""}"
Plate 1446.jpg,"{""name"":""rect"",""x"":695,""y"":103,""width"":113,""height"":180}","{""name"":""Salad""}"
Plate 1446.jpg,"{""name"":""rect"",""x"":632,""y"":291,""width"":179,""height"":213}","{""name"":""Chapati""}"
Plate 1447.jpg,"{""name"":""rect"",""x"":231,""y"":128,""width"":211,""height"":141}","{""name"":""Chutney""}"
Plate 1447.jpg,"{""name"":""rect"",""x"":231,""y"":305,""width"":194,""height"":187}","{""name"":""Chutney""}"
Plate 1448.jpg,"{""name"":""rect"",""x"":403,""y"":123,""width"":183,""height"":133}","{""name"":""Dal""}"
Plate 1448.jpg,"{""name"":""rect"",""x"":616,""y"":109,""width"":181,""height"":140}","{""name"":""Idli""}"
Plate 1448.jpg,"{""name"":""rect"",""x"":341,""y"":283,""width"":327,""height"":213}","{""name"":""Bread""}"
Plate 1449.jpg,"{""name"":""rect"",""x"":211,""y"":103,""width"":141,""height"":124}","{""name"":""Raita""}"
Plate 1449.jpg,"{""name"":""rect"",""x"":619,""y"":117,""width"":159,""height"":112}","{""name"":""Dal""}"
Plate 1449.jpg,"{""name"":""rect"",""x"":164,""y"":253,""width"":115,""height"":201}","{""name"":""Salad""}"
Plate 1449.jpg,"{""name"":""rect"",""x"":319,""y"":261,""width"":359,""height"":205}","{""name"":""Rice""}"
Plate 1449.jpg,"{""name"":""rect"",""x"":381,""y"":113,""width"":211,""height"":132}","{""name"":""Paneer Curry""}"
Plate 1449.jpg,"{""name"":""rect"",""x"":712,""y"":263,""width"":135,""height"":208}","{""name"":""Chaat""}"
Plate 1450.jpg,"{""name"":""rect"",""x"":681,""y"":121,""width"":249,""height"":180}","{""name"":""Chicken Curry""}"
Plate 1450.jpg,"{""name"":""rect"",""x"":700,""y"":339,""width"":217,""height"":156}","{""name"":""Salad""}"
Plate 1451.jpg,"{""name"":""rect"",""x"":762,""y"":73,""width"":214,""height"":147}","{""name"":""Cake""}"
Plate 1451.jpg,"{""name"":""rect"",""x"":439,""y"":261,""width"":403,""height"":214}","{""name"":""Pulao""}"
